seqnames	start	end	hg38_base_position	rsid	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr11	45993375	45993875	45993587	rs2959100	Intron (ENST00000676320.1/51317, intron 6 of 18)	11	45921621	45929096	7476	1	120071	71754	ENSG00000165905	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
chr11	46119633	46120133	46119871	rs148683230	5' UTR	11	45929319	46121454	192136	2	51317	1321	ENSG00000135365	PHF21A	PHD finger protein 21A
chr11	46330331	46330831	46330716	rs61882674	Distal Intergenic	11	46332905	46380554	47650	1	8525	-2074	ENSG00000149091	DGKZ	diacylglycerol kinase zeta
chr11	46478124	46478624	46478324	rs7130141	Intron (ENST00000314845.7/55626, intron 12 of 18)	11	46451805	46451889	85	2	100422827	-26235	ENSG00000265014	MIR3160-1	microRNA 3160-1
chr11	46478124	46478624	46478324	rs7130141	Intron (ENST00000314845.7/55626, intron 12 of 18)	11	46451805	46451889	85	2	100422827	-26235	ENSG00000265014	MIR3160-1	microRNA 3160-1
chr11	47305672	47306172	47306020	rs74757308	Intron (ENST00000342922.8/8567, intron 22 of 32)	11	47270657	47272110	1454	2	101928943	-33562	ENSG00000256746	MADD-AS1	MADD antisense RNA 1
chr11	47516230	47516730	47516550	rs117784947	Intron (ENST00000310513.10/10658, intron 1 of 13)	11	47565336	47584562	19227	1	4722	-48606	ENSG00000213619	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
chr11	47540280	47540780	47540689	rs144358463	Intron (ENST00000310513.10/10658, intron 1 of 13)	11	47565336	47584562	19227	1	4722	-24556	ENSG00000213619	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
chr11	47540280	47540780	47540689	rs144358463	Intron (ENST00000310513.10/10658, intron 1 of 13)	11	47565336	47584562	19227	1	4722	-24556	ENSG00000213619	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
chr11	49208077	49208577	49208281	rs79122681	Promoter	11	49145092	49208638	63547	2	2346	61	ENSG00000086205	FOLH1	folate hydrolase 1
chr11	49208077	49208577	49208281	rs79122681	Promoter	11	49145092	49208638	63547	2	2346	61	ENSG00000086205	FOLH1	folate hydrolase 1
chr11	57667584	57668084	57667739	rs11606396	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667584	57668084	57667739	rs11606396	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667584	57668084	57667739	rs11606396	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667584	57668084	57667739	rs11606396	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667584	57668084	57667824	rs11602109	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667584	57668084	57667824	rs11602109	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667584	57668084	57667824	rs11602109	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667584	57668084	57667824	rs11602109	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57741136	57741636	57741206	rs12146541	Promoter	11	57741250	57743550	2301	1	280636	0	ENSG00000211450	SELENOH	selenoprotein H
chr11	57741136	57741636	57741206	rs12146541	Promoter	11	57741250	57743550	2301	1	280636	0	ENSG00000211450	SELENOH	selenoprotein H
chr11	57741136	57741636	57741206	rs12146541	Promoter	11	57741250	57743550	2301	1	280636	0	ENSG00000211450	SELENOH	selenoprotein H
chr11	57779269	57779769	57779528	rs35808061	Intron (ENST00000673781.1/100528016, intron 2 of 18)	11	57753243	57819546	66304	1	1500	26026	ENSG00000198561	CTNND1	catenin delta 1
chr11	112962860	112963360	112963087	rs73573285	Promoter	11	112959279	112963460	4182	2	101928847	100	ENSG00000247416	LOC101928847	uncharacterized LOC101928847
chr11	113014127	113014627	113014620	rs750350	Intron (ENST00000621518.4/4684, intron 2 of 19)	11	112959279	112963460	4182	2	101928847	-50667	ENSG00000247416	LOC101928847	uncharacterized LOC101928847
chr11	113565044	113565544	113565350	rs7125588	Distal Intergenic	11	113409605	113475691	66087	2	1813	-89353	ENSG00000149295	DRD2	dopamine receptor D2
chr11	113565044	113565544	113565350	rs7125588	Distal Intergenic	11	113409605	113475691	66087	2	1813	-89353	ENSG00000149295	DRD2	dopamine receptor D2
chr11	124758278	124758778	124758723	rs7928640	Promoter	11	124759129	124766119	6991	1	101929340	-351	ENSG00000250073	ESAM-AS1	ESAM antisense RNA 1
chr11	130953615	130954115	130953681	rs10466547	Distal Intergenic	11	130866250	130916479	50230	2	399979	-37136	ENSG00000120451	SNX19	sorting nexin 19
chr11	130953615	130954115	130953681	rs10466547	Distal Intergenic	11	130866250	130916479	50230	2	399979	-37136	ENSG00000120451	SNX19	sorting nexin 19
chr11	130953615	130954115	130953681	rs10466547	Distal Intergenic	11	130866250	130916479	50230	2	399979	-37136	ENSG00000120451	SNX19	sorting nexin 19
chr11	133987302	133987802	133987583	rs329685	Distal Intergenic	11	133896438	133956968	60531	2	22997	-30334	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133987302	133987802	133987583	rs329685	Distal Intergenic	11	133896438	133956968	60531	2	22997	-30334	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133987302	133987802	133987795	rs146202776	Distal Intergenic	11	133896438	133956968	60531	2	22997	-30334	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133987302	133987802	133987795	rs146202776	Distal Intergenic	11	133896438	133956968	60531	2	22997	-30334	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133996031	133996531	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35685	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032648	134033148	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	432	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr12	2189752	2190252	2189882	rs2283288	Intron (ENST00000327702.12/775, intron 3 of 47)	12	2219485	2223479	3995	2	100874234	33227	ENSG00000256025	CACNA1C-AS4	CACNA1C antisense RNA 4
chr12	2189752	2190252	2189882	rs2283288	Intron (ENST00000327702.12/775, intron 3 of 47)	12	2219485	2223479	3995	2	100874234	33227	ENSG00000256025	CACNA1C-AS4	CACNA1C antisense RNA 4
chr12	2259303	2259803	2259508	rs10774035	Intron (ENST00000327702.12/775, intron 3 of 47)	12	2269776	2288937	19162	1	100874370	-9973	NA	CACNA1C-IT3	CACNA1C intronic transcript 3
chr12	50070409	50070909	50070687	rs706790	Exon (ENST00000551199.1/41, exon 1 of 7)	12	50057548	50083611	26064	1	41	12861	ENSG00000110881	ASIC1	acid sensing ion channel subunit 1
chr12	120904163	120904663	120904281	rs904628	Promoter	12	120762510	120904358	141849	2	121665	0	ENSG00000157837	SPPL3	signal peptide peptidase like 3
chr12	122100647	122101147	122101036	rs147802020	Intron (ENST00000319080.12/22877, intron 1 of 16)	12	122078756	122147344	68589	1	22877	21891	ENSG00000175727	MLXIP	MLX interacting protein
chr13	38264346	38264846	38264558	rs7334491	Intron (ENST00000451826.2/100874188, intron 1 of 7)	13	38349849	38363619	13771	1	51569	-85003	ENSG00000120686	UFM1	ubiquitin fold modifier 1
chr13	38264346	38264846	38264798	rs7337189	Intron (ENST00000451826.2/100874188, intron 1 of 7)	13	38349849	38363619	13771	1	51569	-85003	ENSG00000120686	UFM1	ubiquitin fold modifier 1
chr13	56365804	56366304	56365881	rs2784002	Distal Intergenic	13	57140918	57170218	29301	1	729233	-774614	ENSG00000204918	PRR20B	proline rich 20B
chr13	58328683	58329183	58328743	rs17193574	Distal Intergenic	13	58211697	58233117	21421	2	106144531	-95566	ENSG00000232954	LINC00374	long intergenic non-protein coding RNA 374
chr13	58408326	58408826	58408628	rs59767996	Distal Intergenic	13	58211697	58233117	21421	2	106144531	-175209	ENSG00000232954	LINC00374	long intergenic non-protein coding RNA 374
chr13	58618071	58618571	58618568	rs9317003	Distal Intergenic	13	58211697	58233117	21421	2	106144531	-384954	ENSG00000232954	LINC00374	long intergenic non-protein coding RNA 374
chr13	58620112	58620612	58620248	rs9538145	Distal Intergenic	13	58211697	58233117	21421	2	106144531	-386995	ENSG00000232954	LINC00374	long intergenic non-protein coding RNA 374
chr13	79310695	79311195	79310695	rs9545061	Distal Intergenic	13	79406293	79427317	21025	1	100505538	-95098	ENSG00000227354	RBM26-AS1	RBM26 antisense RNA 1
chr14	71891874	71892374	71891970	rs28138	Intron (ENST00000555581.1/ENST00000555581.1, intron 1 of 1)	14	71932429	72566530	634102	1	9628	-40055	ENSG00000182732	RGS6	regulator of G protein signaling 6
chr14	71961917	71962417	71961917	rs17104975	Intron (ENST00000553525.6/9628, intron 1 of 17)	14	71932429	72566530	634102	1	9628	29488	ENSG00000182732	RGS6	regulator of G protein signaling 6
chr14	103333266	103333766	103333317	rs17101505	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333266	103333766	103333358	rs8020199	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333266	103333766	103333734	rs2281824	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333266	103333766	103333762	rs17609936	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333848	103334348	103333977	rs2281825	5' UTR	14	103333544	103345025	11482	1	1983	304	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333848	103334348	103333977	rs2281825	5' UTR	14	103333544	103345025	11482	1	1983	304	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103334982	103335482	103335237	rs8021359	5' UTR	14	103333544	103345025	11482	1	1983	1438	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103538151	103538651	103538631	rs34235720	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103538151	103538651	103538631	rs34235720	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103538151	103538651	103538631	rs34235720	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103538151	103538651	103538631	rs34235720	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103538151	103538651	103538631	rs34235720	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540005	rs12880077	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540077	rs12880224	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	103541414	rs113044050	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
