seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr12	2213345	2213845	501	*	Intron (ENST00000327702.12/775, intron 3 of 47)	12	2219485	2223479	3995	2	100874234	9634	ENSG00000256025	CACNA1C-AS4	CACNA1C antisense RNA 4
chr12	2224917	2225417	501	*	Intron (ENST00000327702.12/775, intron 3 of 47)	12	2219485	2223479	3995	2	100874234	-1438	ENSG00000256025	CACNA1C-AS4	CACNA1C antisense RNA 4
chr12	2213345	2213845	501	*	Intron (ENST00000327702.12/775, intron 3 of 47)	12	2219485	2223479	3995	2	100874234	9634	ENSG00000256025	CACNA1C-AS4	CACNA1C antisense RNA 4
chr12	50057285	50057785	501	*	Promoter	12	50057548	50083611	26064	1	41	0	ENSG00000110881	ASIC1	acid sensing ion channel subunit 1
chr12	120904801	120905301	501	*	Promoter	12	120904702	120907937	3236	1	105500240	99	NA	XLOC_009911	uncharacterized LOC105500240
chr12	122088978	122089478	501	*	Intron (ENST00000319080.12/22877, intron 1 of 16)	12	122078756	122147344	68589	1	22877	10222	ENSG00000175727	MLXIP	MLX interacting protein
chr13	38215054	38215554	501	*	Intron (ENST00000451826.2/100874188, intron 2 of 7)	13	38349849	38363619	13771	1	51569	-134295	ENSG00000120686	UFM1	ubiquitin fold modifier 1
chr13	38215054	38215554	501	*	Intron (ENST00000451826.2/100874188, intron 2 of 7)	13	38349849	38363619	13771	1	51569	-134295	ENSG00000120686	UFM1	ubiquitin fold modifier 1
chr13	56342277	56342777	501	*	Distal Intergenic	13	57140918	57170218	29301	1	729233	-798141	ENSG00000204918	PRR20B	proline rich 20B
chr13	58294809	58295309	501	*	Distal Intergenic	13	58211697	58233117	21421	2	106144531	-61692	ENSG00000232954	LINC00374	long intergenic non-protein coding RNA 374
chr13	58394645	58395145	501	*	Distal Intergenic	13	58211697	58233117	21421	2	106144531	-161528	ENSG00000232954	LINC00374	long intergenic non-protein coding RNA 374
chr13	58620112	58620612	501	*	Distal Intergenic	13	58211697	58233117	21421	2	106144531	-386995	ENSG00000232954	LINC00374	long intergenic non-protein coding RNA 374
chr13	58618071	58618571	501	*	Distal Intergenic	13	58211697	58233117	21421	2	106144531	-384954	ENSG00000232954	LINC00374	long intergenic non-protein coding RNA 374
chr13	79286875	79287375	501	*	Distal Intergenic	13	79406293	79427317	21025	1	100505538	-118918	ENSG00000227354	RBM26-AS1	RBM26 antisense RNA 1
chr14	71923449	71923949	501	*	Intron (ENST00000655301.1/ENST00000655301.1, intron 5 of 5)	14	71932429	72566530	634102	1	9628	-8480	ENSG00000182732	RGS6	regulator of G protein signaling 6
chr14	71923449	71923949	501	*	Intron (ENST00000655301.1/ENST00000655301.1, intron 5 of 5)	14	71932429	72566530	634102	1	9628	-8480	ENSG00000182732	RGS6	regulator of G protein signaling 6
chr14	103333848	103334348	501	*	5' UTR	14	103333544	103345025	11482	1	1983	304	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333848	103334348	501	*	5' UTR	14	103333544	103345025	11482	1	1983	304	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333848	103334348	501	*	5' UTR	14	103333544	103345025	11482	1	1983	304	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333848	103334348	501	*	5' UTR	14	103333544	103345025	11482	1	1983	304	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333266	103333766	501	*	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103334481	103334981	501	*	5' UTR	14	103333544	103345025	11482	1	1983	937	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103334481	103334981	501	*	5' UTR	14	103333544	103345025	11482	1	1983	937	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103538151	103538651	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103538903	103539403	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	9707	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103543476	103543976	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	14280	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103538151	103538651	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103538903	103539403	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	9707	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103543476	103543976	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	14280	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103538151	103538651	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103538903	103539403	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	9707	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103543476	103543976	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	14280	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103538903	103539403	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	9707	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103576563	103577063	501	*	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	13603	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103576563	103577063	501	*	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	13603	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103576563	103577063	501	*	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	13603	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103576563	103577063	501	*	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	13603	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103538151	103538651	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103543476	103543976	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	14280	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103576563	103577063	501	*	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	13603	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103519184	103519684	501	*	3' UTR	14	103519667	103522833	3167	2	1152	3149	ENSG00000166165	CKB	creatine kinase B
chr14	103538151	103538651	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	8955	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103539939	103540439	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103543476	103543976	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	14280	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103576563	103577063	501	*	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	13603	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103512729	103513229	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	9604	ENSG00000166165	CKB	creatine kinase B
chr14	103517876	103518376	501	*	Distal Intergenic	14	103519667	103522833	3167	2	1152	4457	ENSG00000166165	CKB	creatine kinase B
chr14	103539939	103540439	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	10743	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540488	103540988	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11292	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540996	103541496	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	11800	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103542664	103543164	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	13468	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103544278	103544778	501	*	Distal Intergenic	14	103529196	103537073	7878	1	115708	15082	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103549880	103550380	501	*	Exon (ENST00000516660.1/ENST00000516660.1, exon 1 of 1)	14	103561896	103714249	152354	1	3831	-11516	ENSG00000126214	KLC1	kinesin light chain 1
chr14	103576563	103577063	501	*	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	13603	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103562942	103563442	501	*	Promoter	14	103562960	103607523	44564	1	84334	0	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103520981	103521481	501	*	3' UTR	14	103519667	103522833	3167	2	1152	1352	ENSG00000166165	CKB	creatine kinase B
chr14	103528882	103529382	501	*	Promoter	14	103529196	103537073	7878	1	115708	0	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103562435	103562935	501	*	Promoter	14	103556544	103562831	6288	2	9529	0	ENSG00000166170	BAG5	BAG cochaperone 5
chr14	103520981	103521481	501	*	3' UTR	14	103519667	103522833	3167	2	1152	1352	ENSG00000166165	CKB	creatine kinase B
chr14	103521982	103522482	501	*	5' UTR	14	103519667	103522833	3167	2	1152	351	ENSG00000166165	CKB	creatine kinase B
chr14	103880328	103880828	501	*	Exon (ENST00000658303.1/ENST00000658303.1, exon 4 of 4)	14	103847721	103858049	10329	1	145216	32607	ENSG00000258735	PPP1R13B-DT	PPP1R13B divergent transcript
chr15	43791971	43792471	501	*	Promoter	15	43792354	43804427	12074	1	25764	0	ENSG00000242028	HYPK	huntingtin interacting protein K
chr15	84587942	84588442	501	*	Distal Intergenic	15	84600986	84623717	22732	1	54993	-12544	ENSG00000176371	ZSCAN2	zinc finger and SCAN domain containing 2
chr15	84600689	84601189	501	*	Promoter	15	84600986	84623717	22732	1	54993	0	ENSG00000176371	ZSCAN2	zinc finger and SCAN domain containing 2
chr15	84654591	84655091	501	*	Promoter	15	84639285	84654343	15059	2	84942	-248	ENSG00000177082	WDR73	WD repeat domain 73
chr15	89197541	89198041	501	*	3' UTR	15	89209869	89221614	11746	2	6017	23573	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89198885	89199385	501	*	3' UTR	15	89209869	89221614	11746	2	6017	22229	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89221565	89222065	501	*	Promoter	15	89209869	89221614	11746	2	6017	0	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89197541	89198041	501	*	3' UTR	15	89209869	89221614	11746	2	6017	23573	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89198885	89199385	501	*	3' UTR	15	89209869	89221614	11746	2	6017	22229	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89221565	89222065	501	*	Promoter	15	89209869	89221614	11746	2	6017	0	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89334657	89335157	501	*	Promoter	15	89316305	89334861	18557	2	5428	0	ENSG00000140521	POLG	DNA polymerase gamma, catalytic subunit
chr15	89361313	89361813	501	*	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	501	*	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89367344	89367844	501	*	Promoter	15	89368017	89368106	90	1	407051	-173	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89371286	89371786	501	*	Exon (ENST00000666816.1/254559, exon 1 of 6)	15	89368017	89368106	90	1	407051	3269	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	501	*	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	501	*	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89406962	89407462	501	*	Distal Intergenic	15	89368017	89368106	90	1	407051	38945	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89334657	89335157	501	*	Promoter	15	89316305	89334861	18557	2	5428	0	ENSG00000140521	POLG	DNA polymerase gamma, catalytic subunit
chr15	89361313	89361813	501	*	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	501	*	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89367344	89367844	501	*	Promoter	15	89368017	89368106	90	1	407051	-173	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89371286	89371786	501	*	Exon (ENST00000666816.1/254559, exon 1 of 6)	15	89368017	89368106	90	1	407051	3269	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	501	*	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	501	*	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89406962	89407462	501	*	Distal Intergenic	15	89368017	89368106	90	1	407051	38945	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89334657	89335157	501	*	Promoter	15	89316305	89334861	18557	2	5428	0	ENSG00000140521	POLG	DNA polymerase gamma, catalytic subunit
chr15	89358792	89359292	501	*	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	501	*	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89367344	89367844	501	*	Promoter	15	89368017	89368106	90	1	407051	-173	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89371286	89371786	501	*	Exon (ENST00000666816.1/254559, exon 1 of 6)	15	89368017	89368106	90	1	407051	3269	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	501	*	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89388768	89389268	501	*	Exon (ENST00000669098.1/254559, exon 2 of 3)	15	89368017	89368106	90	1	407051	20751	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	501	*	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89334657	89335157	501	*	Promoter	15	89316305	89334861	18557	2	5428	0	ENSG00000140521	POLG	DNA polymerase gamma, catalytic subunit
chr15	89358792	89359292	501	*	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
