seqnames	start	end	hg38_base_position	rsid	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr11	133996041	133996541	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35675	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	133996041	133996541	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35675	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	133996041	133996541	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35675	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	133996041	133996541	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35675	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032573	134033073	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	357	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032573	134033073	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	357	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032573	134033073	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	357	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032573	134033073	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	357	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032573	134033073	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	357	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032573	134033073	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	357	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032573	134033073	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	357	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134032573	134033073	134033017	rs12361880	Exon (ENST00000532706.2/100128239, exon 1 of 2)	11	134032216	134067936	35721	1	100128239	357	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134033904	134034404	134034290	rs2236657	Intron (ENST00000532706.2/100128239, intron 1 of 1)	11	134032216	134067936	35721	1	100128239	1688	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134033904	134034404	134034290	rs2236657	Intron (ENST00000532706.2/100128239, intron 1 of 1)	11	134032216	134067936	35721	1	100128239	1688	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134033904	134034404	134034290	rs2236657	Intron (ENST00000532706.2/100128239, intron 1 of 1)	11	134032216	134067936	35721	1	100128239	1688	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134033904	134034404	134034290	rs2236657	Intron (ENST00000532706.2/100128239, intron 1 of 1)	11	134032216	134067936	35721	1	100128239	1688	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134033904	134034404	134034290	rs2236657	Intron (ENST00000532706.2/100128239, intron 1 of 1)	11	134032216	134067936	35721	1	100128239	1688	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	134033904	134034404	134034290	rs2236657	Intron (ENST00000532706.2/100128239, intron 1 of 1)	11	134032216	134067936	35721	1	100128239	1688	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr12	50187492	50187992	50187864	rs7301566	Exon (ENST00000552061.1/ENST00000552061.1, exon 2 of 2)	12	50129289	50167533	38245	2	91012	-19959	ENSG00000139624	CERS5	ceramide synthase 5
chr12	94792956	94793456	94793404	rs7316798	Distal Intergenic	12	94834147	94835158	1012	1	160313	-40691	ENSG00000216306	KRT19P2	keratin 19 pseudogene 2
chr12	122102229	122102729	122102430	rs143679453	Intron (ENST00000319080.12/22877, intron 1 of 16)	12	122078756	122147344	68589	1	22877	23473	ENSG00000175727	MLXIP	MLX interacting protein
chr12	123973350	123973850	123973455	rs12823740	5' UTR	12	123973219	124316022	342804	1	100533183	131	ENSG00000178882	ZNF664-RFLNA	ZNF664-RFLNA readthrough
chr13	58055513	58056013	58055877	rs35298938	Distal Intergenic	13	58165827	58209483	43657	1	101926897	-109814	ENSG00000277448	LINC02338	long intergenic non-protein coding RNA 2338
chr13	58055513	58056013	58055877	rs35298938	Distal Intergenic	13	58165827	58209483	43657	1	101926897	-109814	ENSG00000277448	LINC02338	long intergenic non-protein coding RNA 2338
chr13	58165563	58166063	58165744	rs6561957	Promoter	13	58165827	58209483	43657	1	101926897	0	ENSG00000277448	LINC02338	long intergenic non-protein coding RNA 2338
chr13	79399790	79400290	79399806	rs9545101	Intron (ENST00000438724.5/64062, intron 1 of 20)	13	79406293	79427317	21025	1	100505538	-6003	ENSG00000227354	RBM26-AS1	RBM26 antisense RNA 1
chr14	103333261	103333761	103333264	rs77360671	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333261	103333761	103333317	rs17101505	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333261	103333761	103333358	rs8020199	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333261	103333761	103333734	rs2281824	Promoter	14	103333544	103345025	11482	1	1983	0	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333845	103334345	103333977	rs2281825	5' UTR	14	103333544	103345025	11482	1	1983	301	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103333845	103334345	103333977	rs2281825	5' UTR	14	103333544	103345025	11482	1	1983	301	ENSG00000100664	EIF5	eukaryotic translation initiation factor 5
chr14	103517865	103518365	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103517865	103518365	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103517865	103518365	103517957	rs2246490	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103517865	103518365	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103517865	103518365	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103517865	103518365	103518200	rs911549	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103517865	103518365	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103517865	103518365	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103517865	103518365	103518279	rs7159665	Distal Intergenic	14	103519667	103522833	3167	2	1152	4468	ENSG00000166165	CKB	creatine kinase B
chr14	103540167	103540667	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10971	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540167	103540667	103540356	rs9324063	Distal Intergenic	14	103529196	103537073	7878	1	115708	10971	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540167	103540667	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10971	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540167	103540667	103540379	rs12147596	Distal Intergenic	14	103529196	103537073	7878	1	115708	10971	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540884	103541384	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11688	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540884	103541384	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11688	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103540884	103541384	103541218	rs12885878	Distal Intergenic	14	103529196	103537073	7878	1	115708	11688	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103562429	103562929	103562469	rs55751606	Promoter	14	103556544	103562831	6288	2	9529	0	ENSG00000166170	BAG5	BAG cochaperone 5
chr14	103562429	103562929	103562469	rs55751606	Promoter	14	103556544	103562831	6288	2	9529	0	ENSG00000166170	BAG5	BAG cochaperone 5
chr14	103562429	103562929	103562469	rs55751606	Promoter	14	103556544	103562831	6288	2	9529	0	ENSG00000166170	BAG5	BAG cochaperone 5
chr14	103562941	103563441	103563112	rs2274267	Promoter	14	103562960	103607523	44564	1	84334	0	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103562941	103563441	103563112	rs2274267	Promoter	14	103562960	103607523	44564	1	84334	0	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103562941	103563441	103563112	rs2274267	Promoter	14	103562960	103607523	44564	1	84334	0	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103568903	103569403	103568955	rs12894729	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	5943	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103568903	103569403	103568955	rs12894729	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	5943	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103568903	103569403	103568955	rs12894729	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	5943	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103923808	103924308	103923930	rs79081071	Intron (ENST00000554880.5/9556, intron 1 of 3)	14	103912288	103928269	15982	2	9556	3961	ENSG00000156411	ATP5MJ	ATP synthase membrane subunit j
chr14	104035276	104035776	104035362	rs79725992	Intron (ENST00000409874.9/122402, intron 32 of 35)	14	104085686	104115582	29897	1	374569	-49910	ENSG00000166183	ASPG	asparaginase
chr15	84144990	84145490	84145450	rs4842937	Distal Intergenic	15	84172493	84188379	15887	1	100505679	-27003	ENSG00000259511	UBE2Q2L	ubiquitin conjugating enzyme E2 Q2 like
chr15	89199726	89200226	89199812	rs729707	3' UTR	15	89209869	89221614	11746	2	6017	21388	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199726	89200226	89199812	rs729707	3' UTR	15	89209869	89221614	11746	2	6017	21388	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199726	89200226	89199812	rs729707	3' UTR	15	89209869	89221614	11746	2	6017	21388	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199726	89200226	89199849	rs6496565	3' UTR	15	89209869	89221614	11746	2	6017	21388	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199726	89200226	89199849	rs6496565	3' UTR	15	89209869	89221614	11746	2	6017	21388	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199726	89200226	89199849	rs6496565	3' UTR	15	89209869	89221614	11746	2	6017	21388	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89334673	89335173	89335160	rs2856268	Promoter	15	89316305	89334861	18557	2	5428	0	ENSG00000140521	POLG	DNA polymerase gamma, catalytic subunit
chr15	89358791	89359291	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2288	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358791	89359291	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2288	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361587	89362087	89361961	rs3803526	Promoter	15	89361579	89398487	36909	1	254559	8	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361587	89362087	89361961	rs3803526	Promoter	15	89361579	89398487	36909	1	254559	8	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361587	89362087	89361961	rs3803526	Promoter	15	89361579	89398487	36909	1	254559	8	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361587	89362087	89362063	rs3803527	Promoter	15	89361579	89398487	36909	1	254559	8	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361587	89362087	89362063	rs3803527	Promoter	15	89361579	89398487	36909	1	254559	8	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361587	89362087	89362063	rs3803527	Promoter	15	89361579	89398487	36909	1	254559	8	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89370024	89370524	89370026	rs143590968	Intron (ENST00000536780.6/254559, intron 1 of 6)	15	89368017	89368106	90	1	407051	2007	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89370024	89370524	89370026	rs143590968	Intron (ENST00000536780.6/254559, intron 1 of 6)	15	89368017	89368106	90	1	407051	2007	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89370024	89370524	89370026	rs143590968	Intron (ENST00000536780.6/254559, intron 1 of 6)	15	89368017	89368106	90	1	407051	2007	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89370024	89370524	89370401	rs176644	Intron (ENST00000536780.6/254559, intron 1 of 6)	15	89368017	89368106	90	1	407051	2007	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89370024	89370524	89370401	rs176644	Intron (ENST00000536780.6/254559, intron 1 of 6)	15	89368017	89368106	90	1	407051	2007	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89370024	89370524	89370401	rs176644	Intron (ENST00000536780.6/254559, intron 1 of 6)	15	89368017	89368106	90	1	407051	2007	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89378705	89379205	89378738	rs176647	Exon (ENST00000536780.6/254559, exon 3 of 7)	15	89368017	89368106	90	1	407051	10688	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89378705	89379205	89378738	rs176647	Exon (ENST00000536780.6/254559, exon 3 of 7)	15	89368017	89368106	90	1	407051	10688	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89378705	89379205	89378738	rs176647	Exon (ENST00000536780.6/254559, exon 3 of 7)	15	89368017	89368106	90	1	407051	10688	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89378705	89379205	89378738	rs176647	Exon (ENST00000536780.6/254559, exon 3 of 7)	15	89368017	89368106	90	1	407051	10688	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89378705	89379205	89378738	rs176647	Exon (ENST00000536780.6/254559, exon 3 of 7)	15	89368017	89368106	90	1	407051	10688	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89379272	89379772	89379299	rs77671429	Exon (ENST00000669645.1/254559, exon 2 of 6)	15	89368017	89368106	90	1	407051	11255	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383507	89384007	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15490	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395937	89396437	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27920	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398735	89399235	89399100	rs208827	Downstream (<=300bp)	15	89368017	89368106	90	1	407051	30718	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398735	89399235	89399100	rs208827	Downstream (<=300bp)	15	89368017	89368106	90	1	407051	30718	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398735	89399235	89399100	rs208827	Downstream (<=300bp)	15	89368017	89368106	90	1	407051	30718	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399486	89399986	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31469	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400164	89400664	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32147	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402371	89402871	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34354	ENSG00000284329	MIR9-3	microRNA 9-3
chr16	9817443	9817943	9817505	rs8058276	Intron (ENST00000396573.6/2903, intron 11 of 13)	16	9446010	9455505	9496	2	104266959	-361938	ENSG00000261075	LINC01195	long intergenic non-protein coding RNA 1195
chr16	9817443	9817943	9817529	rs8058295	Intron (ENST00000396573.6/2903, intron 11 of 13)	16	9446010	9455505	9496	2	104266959	-361938	ENSG00000261075	LINC01195	long intergenic non-protein coding RNA 1195
chr16	29973470	29973970	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973470	29973970	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973470	29973970	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973470	29973970	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973470	29973970	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	89534378	89534878	89534826	rs11649090	Intron (ENST00000647079.1/6687, intron 9 of 16)	16	89560677	89563043	2367	1	606500	-25799	NA	SNORD68	small nucleolar RNA, C/D box 68
chr16	89917862	89918362	89917962	rs3212354	Promoter	16	89918862	89920972	2111	1	4157	-500	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917862	89918362	89918196	rs3212357	Promoter	16	89918862	89920972	2111	1	4157	-500	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917862	89918362	89918331	rs3212358	Promoter	16	89918862	89920972	2111	1	4157	-500	ENSG00000258839	MC1R	melanocortin 1 receptor
chr17	1351931	1352431	1352208	rs7224258	Exon (ENST00000623383.1/ENST00000623383.1, exon 1 of 1)	17	1344275	1400222	55948	2	7531	47791	ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
chr17	1400045	1400545	1400484	rs28365859	Promoter	17	1344275	1400222	55948	2	7531	0	ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
chr17	1400045	1400545	1400484	rs28365859	Promoter	17	1344275	1400222	55948	2	7531	0	ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
chr17	45647578	45648078	45647846	rs448830	Exon (ENST00000591271.5/147081, exon 4 of 4)	17	45620344	45835826	215483	1	104909134	27234	ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
chr17	45679290	45679790	45679319	rs757501	Intron (ENST00000634540.1/104909134, intron 3 of 14)	17	45620344	45835826	215483	1	104909134	58946	ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
chr17	45679290	45679790	45679467	rs757500	Intron (ENST00000634540.1/104909134, intron 3 of 14)	17	45620344	45835826	215483	1	104909134	58946	ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
chr17	45679290	45679790	45679544	rs62055693	Intron (ENST00000634540.1/104909134, intron 3 of 14)	17	45620344	45835826	215483	1	104909134	58946	ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
chr17	45679290	45679790	45679603	rs1635288	Intron (ENST00000634540.1/104909134, intron 3 of 14)	17	45620344	45835826	215483	1	104909134	58946	ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
